,Date,BTC-CAD,ETH-CAD,BNB-CAD,XRP-CAD,ADA-CAD,SOL-CAD,DOGE-CAD,DOT-CAD,MATIC-CAD,SHIB-CAD,AVAX-CAD,UNI-CAD,ETC-CAD,LTC-CAD,ATOM-CAD,NEAR-CAD,LINK-CAD,CRO-CAD,XLM-CAD,FLOW-CAD,VET-CAD
1284,2018-03-24,11788.643359375,715.9570751953125,17.801175842285158,0.8721203660964967,0.2573133563995362,0.0,0.004882400128990412,0.0,0.0,0.0,0.0,0.0,25.15932037353516,217.09815551757814,0.0,0.0,0.5699555945396424,0.0,0.32017392039299014,0.0,0.0
1285,2018-03-25,11554.261171875001,713.030302734375,17.38501617431641,0.8729500389099122,0.2510628032684326,0.0,0.004766799882054329,0.0,0.0,0.0,0.0,0.0,24.60226272583008,217.71423950195313,0.0,0.0,0.5523028159141541,0.0,0.32633471727371216,0.0,0.0
1286,2018-03-26,11164.784531250001,666.3333447265626,16.403504562377933,0.8152696609497071,0.2282161593437195,0.0,0.0044730398617684845,0.0,0.0,0.0,0.0,0.0,22.41769683837891,202.9405505371094,0.0,0.0,0.5052345490455628,0.0,0.3112509655952454,0.0,0.0
1287,2018-03-27,10652.934453125,612.1577563476563,15.65128776550293,0.7859670925140382,0.2106993627548218,0.0,0.00427719995379448,0.0,0.0,0.0,0.0,0.0,21.635831985473633,184.65944946289065,0.0,0.0,0.4659699892997742,0.0,0.29380487561225893,0.0,0.0
1288,2018-03-28,10818.0927734375,606.9394287109376,15.830943908691408,0.7860826873779297,0.2176788890361786,0.0,0.004271759912371636,0.0,0.0,0.0,0.0,0.0,21.894231414794923,179.17591186523438,0.0,0.0,0.47785911560058597,0.0,0.298181369304657,0.0,0.0
1289,2018-03-29,9745.352265625,524.9164624023438,13.866696319580079,0.6956549978256226,0.19975951671600342,0.0,0.003844720143824816,0.0,0.0,0.0,0.0,0.0,19.959088439941407,155.96344116210938,0.0,0.0,0.3810189509391785,0.0,0.25951383352279667,0.0,0.0
1290,2018-03-30,9371.1072265625,536.7171850585938,14.07654396057129,0.6930083942413331,0.20020424485206606,0.0,0.003757680114358664,0.0,0.0,0.0,0.0,0.0,19.571895904541016,161.29327941894533,0.0,0.0,0.39099184513092045,0.0,0.2566768753528595,0.0,0.0
1291,2018-03-31,9484.000507812501,539.1815209960938,15.036023483276368,0.6968000841140748,0.21204984068870547,0.0,0.0038338400609791282,0.0,0.0,0.0,0.0,0.0,19.540752410888672,158.58552307128906,0.0,0.0,0.3810325694084168,0.0,0.28121808648109436,0.0,0.0
1292,2018-04-01,9308.152773437501,516.2655126953125,15.050032348632813,0.6597101426124573,0.20504447579383853,0.0,0.003697839975357056,0.0,0.0,0.0,0.0,0.0,18.463360290527344,156.70192016601564,0.0,0.0,0.35574878692626954,0.0,0.28095151305198673,0.0,0.0
1293,2018-04-02,9633.967734375,525.5379833984375,17.16415184020996,0.6809357023239136,0.21268360614776613,0.0,0.0038039201498031618,0.0,0.0,0.0,0.0,0.0,19.213671798706056,162.25615966796877,0.0,0.0,0.37221023321151736,0.0,0.3058340775966645,0.0,0.0
1294,2018-04-03,10140.3094140625,566.9744873046875,18.170551528930666,0.7589398622512817,0.2345279145240784,0.0,0.00405280014500022,0.0,0.0,0.0,0.0,0.0,20.623175582885743,182.87920166015627,0.0,0.0,0.4018432927131653,0.0,0.32053975462913514,0.0,0.0
1295,2018-04-04,9321.222187500001,517.5384790039063,16.57894416809082,0.682218189239502,0.21128416657447815,0.0,0.0037671998701989656,0.0,0.0,0.0,0.0,0.0,18.554751892089843,161.04032348632813,0.0,0.0,0.39461897850036626,0.0,0.2775868797302246,0.0,0.0
1296,2018-04-05,9263.5994921875,521.1955126953126,16.936895904541018,0.6742893624305726,0.2023108720779419,0.0,0.003691039923578501,0.0,0.0,0.0,0.0,0.0,18.65375946044922,162.01815551757812,0.0,0.0,0.3902179837226868,0.0,0.26919840931892397,0.0,0.0
1297,2018-04-06,9025.394960937501,503.58760498046877,16.671423950195315,0.6479461765289307,0.19645336985588074,0.0,0.0036312001012265686,0.0,0.0,0.0,0.0,0.0,17.88427185058594,153.89079833984377,0.0,0.0,0.374084312915802,0.0,0.262911114692688,0.0,0.0
1298,2018-04-07,9399.0821875,524.0270336914062,16.939751892089845,0.663499116897583,0.2023598337173462,0.0,0.0038107198849320414,0.0,0.0,0.0,0.0,0.0,18.318927993774416,158.11360290527344,0.0,0.0,0.4136086368560791,0.0,0.2745282363891602,0.0,0.0
1299,2018-04-08,9551.9872265625,544.6908740234376,16.479936599731445,0.6805412530899049,0.2129746401309967,0.0,0.0038664799928665164,0.0,0.0,0.0,0.0,0.0,19.202384033203128,160.03255676269532,0.0,0.0,0.4448478245735169,0.0,0.2806727194786072,0.0,0.0
1300,2018-04-09,9208.1927734375,541.995361328125,16.140888595581057,0.6689227938652039,0.20822416543960573,0.0,0.003757680114358664,0.0,0.0,0.0,0.0,0.0,18.53924758911133,156.38639709472656,0.0,0.0,0.42367807626724246,0.0,0.26837287068367005,0.0,0.0
1301,2018-04-10,9295.27328125,563.3704956054688,16.369231414794925,0.6690261483192445,0.21263192892074587,0.0,0.0041384798474609855,0.0,0.0,0.0,0.0,0.0,18.566855468750003,155.3976806640625,0.0,0.0,0.4839369654655457,0.0,0.27110783219337464,0.0,0.0
1302,2018-04-11,9476.9149609375,585.5344116210938,16.634023742675783,0.7337281847000122,0.22579944849014283,0.0,0.004618560019880534,0.0,0.0,0.0,0.0,0.0,19.847024002075198,160.87576049804687,0.0,0.0,0.48863031148910524,0.0,0.2887783229351044,0.0,0.0
1303,2018-04-12,10729.380000000001,670.3997729492188,17.615400466918945,0.8550822830200195,0.28863688945770266,0.0,0.005165280066430569,0.0,0.0,0.0,0.0,0.0,21.985488128662112,175.89560913085938,0.0,0.0,0.5260629439353943,0.0,0.32928319692611696,0.0,0.0
1304,2018-04-13,10738.505546875002,670.1195800781251,18.41004852294922,0.867798285484314,0.272723525762558,0.0,0.005433199889957905,0.0,0.0,0.0,0.0,0.0,21.22728828430176,170.48143493652344,0.0,0.0,0.5188984942436219,0.0,0.33495439767837526,0.0,0.0
1305,2018-04-14,10861.286718750001,682.0100756835938,18.012384033203126,0.8597702789306642,0.2731600868701935,0.0,0.005643999911844731,0.0,0.0,0.0,0.0,0.0,21.793184967041018,171.75983825683596,0.0,0.0,0.5358495163917542,0.0,0.340908465385437,0.0,0.0
1306,2018-04-15,11327.590078125,723.114755859375,17.759967651367187,0.9282462120056153,0.30109039187431336,0.0,0.006216560155153275,0.0,0.0,0.0,0.0,0.0,22.782038879394534,179.58119750976564,0.0,0.0,0.576566550731659,0.0,0.39538193702697755,0.0,0.0
1307,2018-04-16,10959.79109375,695.1599243164063,16.605600051879883,0.9020839166641236,0.3490385699272156,0.0,0.006235600300133229,0.0,0.0,0.0,0.0,0.0,21.922928771972657,174.5356091308594,0.0,0.0,0.5569716811180115,0.0,0.38645215272903444,0.0,0.0
1308,2018-04-17,10746.8421875,683.9358569335938,16.0063835144043,0.8934288930892945,0.3314646446704865,0.0,0.006451839730143547,0.0,0.0,0.0,0.0,0.0,21.85873519897461,180.78207153320315,0.0,0.0,0.5668398427963257,0.0,0.40827473640441897,0.0,0.0
1309,2018-04-18,11102.251093750001,713.7130419921875,16.694951477050783,0.9641474962234498,0.35406374454498296,0.0,0.007360320314764977,0.0,0.0,0.0,0.0,0.0,23.96007278442383,190.39591186523438,0.0,0.0,0.606954381465912,0.0,0.47809983015060425,0.0,0.0
1310,2018-04-19,11280.261015625001,772.3290087890625,16.799536132812502,1.0770873260498048,0.37040688037872316,0.0,0.007920640148222448,0.0,0.0,0.0,0.0,0.0,25.00264831542969,198.96800415039064,0.0,0.0,0.6566012001037598,0.0,0.4979232144355774,0.0,0.0
1311,2018-04-20,12030.32890625,837.37650390625,17.102272109985353,1.257272400856018,0.4096959209442139,0.0,0.00801447991281748,0.0,0.0,0.0,0.0,0.0,26.70563919067383,211.53032348632814,0.0,0.0,0.654725742340088,0.0,0.531984384059906,0.0,0.0
1312,2018-04-21,12097.98890625,823.3372265625001,18.194623794555664,1.1874201107025146,0.39518880605697637,0.0,0.007361680008471013,0.0,0.0,0.0,0.0,0.0,25.41432037353516,202.5502478027344,0.0,0.0,0.6682346558570862,0.0,0.5109016966819764,0.0,0.0
1313,2018-04-22,11971.345546875002,845.7295800781251,17.511224365234376,1.1831931972503662,0.3883276104927063,0.0,0.007533040046691895,0.0,0.0,0.0,0.0,0.0,25.553856506347657,199.61264282226563,0.0,0.0,0.6790629601478577,0.0,0.5006690382957459,0.0,0.0
1314,2018-04-23,12145.996640625,873.865244140625,18.530408554077148,1.1922535324096681,0.3923232936859131,0.0,0.007455519773066044,0.0,0.0,0.0,0.0,0.0,27.854703369140626,207.06271850585938,0.0,0.0,0.66964359998703,0.0,0.5060940933227539,0.0,0.0
1315,2018-04-24,13188.6,963.0949072265626,20.761759719848634,1.2713021802902222,0.42551000356674196,0.0,0.007887999899685383,0.0,0.0,0.0,0.0,0.0,30.258230895996096,225.46216796875,0.0,0.0,0.730080623626709,0.0,0.5449111890792847,0.0,0.0
1316,2018-04-25,12030.206718750002,836.9657812500001,18.075624313354492,1.0888255548477173,0.36944945335388185,0.0,0.006926479861140251,0.0,0.0,0.0,0.0,0.0,25.265264282226564,196.87905029296877,0.0,0.0,0.5907391214370727,0.0,0.46174311637878424,0.0,0.0
1317,2018-04-26,12622.853281250002,901.4202685546876,19.9288956451416,1.1592830562591554,0.40024121761322023,0.0,0.00765271969139576,0.0,0.0,0.0,0.0,0.0,28.645272369384767,209.0034411621094,0.0,0.0,0.6666012907028199,0.0,0.5270761418342591,0.0,0.0
1318,2018-04-27,12222.387734375001,879.9634960937501,19.48757553100586,1.1068835639953614,0.3923450589179993,0.0,0.0073739197850227365,0.0,0.0,0.0,0.0,0.0,27.957249145507813,198.43079833984376,0.0,0.0,0.6147267985343934,0.0,0.5318755984306336,0.0,0.0
1319,2018-04-28,12713.933437500002,929.80205078125,20.67213592529297,1.1747734165191652,0.48670864820480353,0.0,0.007285520061850548,0.0,0.0,0.0,0.0,0.0,29.551712493896485,207.12256713867188,0.0,0.0,0.6588873600959778,0.0,0.5833284854888916,0.0,0.0
1320,2018-04-29,12809.948906250002,936.8781347656251,20.47643203735352,1.1869780778884889,0.4964775085449219,0.0,0.007424239851534367,0.0,0.0,0.0,0.0,0.0,29.689617004394535,208.93815551757814,0.0,0.0,0.7013710260391236,0.0,0.6234307837486267,0.0,0.0
1321,2018-04-30,12567.147734375001,911.0966552734376,19.46445655822754,1.1395956945419312,0.46691246032714845,0.0,0.00708560012280941,0.0,0.0,0.0,0.0,0.0,29.48058517456055,201.92872680664064,0.0,0.0,0.7407797956466675,0.0,0.5775362586975098,0.0,0.0
1322,2018-05-01,12401.853281250002,916.1136474609376,19.26344795227051,1.144313521385193,0.4878224849700928,0.0,0.006995840072631836,0.0,0.0,0.0,0.0,0.0,29.3513835144043,201.94368896484377,0.0,0.0,0.7485453224182129,0.0,0.5980368781089783,0.0,0.0
1323,2018-05-02,12560.851093750001,934.5226220703125,19.596511611938478,1.1683678722381592,0.5064912176132202,0.0,0.007171279825270177,0.0,0.0,0.0,0.0,0.0,29.468751373291017,206.14471435546878,0.0,0.0,0.7679933881759644,0.0,0.5973487401008606,0.0,0.0
1324,2018-05-03,13251.650078125002,1060.1785205078127,19.927536392211916,1.2028737497329713,0.5028042602539062,0.0,0.007671759836375714,0.0,0.0,0.0,0.0,0.0,30.95033706665039,219.58423950195314,0.0,0.0,0.7720298051834107,0.0,0.5948354434967041,0.0,0.0
1325,2018-05-04,13193.03328125,1068.4486718750002,19.488120269775393,1.2178011322021485,0.4898475027084351,0.0,0.007165839783847333,0.0,0.0,0.0,0.0,0.0,30.4612809753418,229.55167236328126,0.0,0.0,0.7923128938674927,0.0,0.5863504076004029,0.0,0.0
1326,2018-05-05,13407.08453125,1109.923193359375,19.541432037353516,1.2309401178359987,0.49821969985961917,0.0,0.007044799812138081,0.0,0.0,0.0,0.0,0.0,30.954824676513674,241.75631103515627,0.0,0.0,0.7772875881195069,0.0,0.5859900045394898,0.0,0.0
1327,2018-05-06,13130.527734375,1077.5429248046876,18.961936340332034,1.1851366662979126,0.4760285663604737,0.0,0.006759200170636178,0.0,0.0,0.0,0.0,0.0,34.46797729492188,233.64800415039065,0.0,0.0,0.7322226142883301,0.0,0.5616038250923158,0.0,0.0
1328,2018-05-07,12747.29328125,1025.065966796875,18.635400466918945,1.1323917675018311,0.4558393478393555,0.0,0.006551120169460774,0.0,0.0,0.0,0.0,0.0,32.14618392944336,224.23543701171877,0.0,0.0,0.7793044996261598,0.0,0.5381547260284424,0.0,0.0
1329,2018-05-08,12559.355625,1023.8855126953126,18.399440383911134,1.10699923992157,0.44655872583389283,0.0,0.007212080135941506,0.0,0.0,0.0,0.0,0.0,30.554439086914066,217.07912597656252,0.0,0.0,0.7518854951858521,0.0,0.5254645419120789,0.0,0.0
1330,2018-05-09,12682.244375,1023.094033203125,19.937872161865236,1.0907785081863404,0.4400864672660828,0.0,0.006926479861140251,0.0,0.0,0.0,0.0,0.0,29.234695281982425,213.5947900390625,0.0,0.0,0.7337362909317017,0.0,0.5140392136573791,0.0,0.0
1331,2018-05-10,12299.758984375001,989.0966894531251,18.793024520874024,1.0312023258209229,0.4040410542488098,0.0,0.00662319976836443,0.0,0.0,0.0,0.0,0.0,26.851297149658205,203.82184448242188,0.0,0.0,0.7158673191070557,0.0,0.4813883256912232,0.0,0.0
1332,2018-05-11,11480.42671875,924.2369580078125,17.671704406738282,0.9315293169021607,0.35377273082733157,0.0,0.005932320207357407,0.0,0.0,0.0,0.0,0.0,24.106135406494143,186.4791259765625,0.0,0.0,0.6362678527832032,0.0,0.42738270521163946,0.0,0.0
1333,2018-05-12,11566.649921875001,933.0252441406251,17.603704147338867,0.9475596332550049,0.36846750497818,0.0,0.00608327977359295,0.0,0.0,0.0,0.0,0.0,24.6827751159668,192.9595251464844,0.0,0.0,0.6320790386199951,0.0,0.4895143365859986,0.0,0.0
1334,2018-05-13,11864.558984375,997.5545214843751,17.841432037353517,1.0142172574996948,0.38881041765213015,0.0,0.00588744018226862,0.0,0.0,0.0,0.0,0.0,25.468311767578125,196.6396765136719,0.0,0.0,0.684701533317566,0.0,0.5111587047576904,0.0,0.0
1335,2018-05-14,11854.834453125,993.5466552734375,17.50415184020996,1.0076212978363037,0.3718702578544617,0.0,0.006065599955618382,0.0,0.0,0.0,0.0,0.0,25.548279418945313,200.89104614257815,0.0,0.0,0.7030002975463868,0.0,0.5027647829055787,0.0,0.0
1336,2018-05-15,11574.116640625001,964.0645214843751,17.092207412719727,0.9500796985626221,0.3538107895851135,0.0,0.006140400208532811,0.0,0.0,0.0,0.0,0.0,24.83754318237305,190.23680664062502,0.0,0.0,0.685445442199707,0.0,0.47388519763946535,0.0,0.0
1337,2018-05-16,11381.608906250001,961.5879833984376,16.674279937744142,0.9711501455307008,0.3486700201034546,0.0,0.005963600128889085,0.0,0.0,0.0,0.0,0.0,24.156318817138672,189.4044873046875,0.0,0.0,0.6540117454528809,0.0,0.45516073465347295,0.0,0.0
1338,2018-05-17,11008.2749609375,914.81349609375,16.95240020751953,0.9075415992736817,0.3313830351829529,0.0,0.005695680305361748,0.0,0.0,0.0,0.0,0.0,23.17249725341797,180.5712731933594,0.0,0.0,0.604447934627533,0.0,0.42635592937469485,0.0,0.0
1339,2018-05-18,11221.318828125,944.3391259765625,20.58414375305176,0.9251998090744019,0.33393984198570253,0.0,0.005463120117783547,0.0,0.0,0.0,0.0,0.0,24.47551239013672,185.03752929687502,0.0,0.0,0.6213037490844727,0.0,0.434503664970398,0.0,0.0
1340,2018-05-19,11216.164375,947.2808398437501,19.37415184020996,0.9203296661376954,0.3308485507965088,0.0,0.005828960053622723,0.0,0.0,0.0,0.0,0.0,24.073767547607424,184.03520996093752,0.0,0.0,0.6161969447135925,0.0,0.43143825292587284,0.0,0.0
1341,2018-05-20,11578.02,972.9018652343751,19.20020767211914,0.9523318529129029,0.34834496021270756,0.0,0.006015279889106751,0.0,0.0,0.0,0.0,0.0,24.692977294921878,189.98927734375002,0.0,0.0,0.6163125801086426,0.0,0.45262161970138554,0.0,0.0
1342,2018-05-21,11449.82671875,950.9418994140626,20.022327423095703,0.926958293914795,0.3384224057197571,0.0,0.005808560214936733,0.0,0.0,0.0,0.0,0.0,24.04412078857422,182.93224365234377,0.0,0.0,0.5771241784095764,0.0,0.43263639450073244,0.0,0.0
1343,2018-05-22,10936.820507812501,880.9277978515626,18.93867988586426,0.8779711198806763,0.30519488096237185,0.0,0.0052373599819839,0.0,0.0,0.0,0.0,0.0,22.397977294921876,174.99935302734377,0.0,0.0,0.5127159118652345,0.0,0.4094742560386658,0.0,0.0
1344,2018-05-23,10278.634960937501,793.6756298828126,17.171631622314454,0.8154478359222412,0.2759072887897492,0.0,0.004883760139346123,0.0,0.0,0.0,0.0,0.0,20.33812026977539,162.2670440673828,0.0,0.0,0.47421840429306034,0.0,0.38128280878067017,0.0,0.0
1345,2018-05-24,10318.7821875,818.3868066406251,17.68040855407715,0.8595159053802491,0.28422503232955937,0.0,0.004758640136569739,0.0,0.0,0.0,0.0,0.0,21.363968429565432,166.7536785888672,0.0,0.0,0.4903153538703919,0.0,0.3962196755409241,0.0,0.0
1346,2018-05-25,10172.990585937501,797.9582519531251,17.690880508422854,0.8309613800048828,0.27289079785346987,0.0,0.004779039975255728,0.0,0.0,0.0,0.0,0.0,20.656088180541992,162.4411218261719,0.0,0.0,0.4662732839584351,0.0,0.391773853302002,0.0,0.0
1347,2018-05-26,10003.996640625,798.70083984375,17.352375946044923,0.8332828426361084,0.2673311185836792,0.0,0.004709680080413819,0.0,0.0,0.0,0.0,0.0,20.746527786254884,160.8567205810547,0.0,0.0,0.49588320016860965,0.0,0.3871851992607117,0.0,0.0
1348,2018-05-27,10020.779492187501,778.8285205078125,17.1438875579834,0.8267181730270386,0.26323751211166385,0.0,0.0046566399931907655,0.0,0.0,0.0,0.0,0.0,20.682335510253907,160.46911560058595,0.0,0.0,0.4695386362075806,0.0,0.3758713722229004,0.0,0.0
1349,2018-05-28,9704.946718750001,701.808974609375,16.176248626708986,0.7511266708374024,0.23770488858222963,0.0,0.004387359842658044,0.0,0.0,0.0,0.0,0.0,19.586855468750002,151.77327941894532,0.0,0.0,0.4295559859275818,0.0,0.34487152099609375,0.0,0.0
1350,2018-05-29,10162.722187500001,768.9276806640626,17.097512130737307,0.817687749862671,0.2763383984565735,0.0,0.004674320127815009,0.0,0.0,0.0,0.0,0.0,20.70396034240723,162.61248107910157,0.0,0.0,0.4777095150947571,0.0,0.3846691870689392,0.0,0.0
1351,2018-05-30,10072.867226562501,761.0424365234376,17.096423950195312,0.8239111471176148,0.28715448260307314,0.0,0.004561439901590348,0.0,0.0,0.0,0.0,0.0,20.674312286376953,159.84487609863282,0.0,0.0,0.4567342352867127,0.0,0.37773592710494996,0.0,0.0
1352,2018-05-31,10192.07109375,785.5972265625,19.298671798706057,0.8331659507751465,0.3062910461425781,0.0,0.004621280040591955,0.0,0.0,0.0,0.0,0.0,20.815888595581058,160.5806365966797,0.0,0.0,0.46889127254486085,0.0,0.40344670534133914,0.0,0.0
1353,2018-06-01,10256.372265625001,788.8585205078125,19.367487869262696,0.8477750015258789,0.3026095199584961,0.0,0.004655279982835055,0.0,0.0,0.0,0.0,0.0,21.103663711547853,163.0844012451172,0.0,0.0,0.47532409429550176,0.0,0.39442990064620975,0.0,0.0
1354,2018-06-02,10395.092265625,804.8588574218751,19.964391860961914,0.8750933265686036,0.3097291219234467,0.0,0.004838880114257336,0.0,0.0,0.0,0.0,0.0,21.516151580810547,167.69751892089846,0.0,0.0,0.4995415830612183,0.0,0.4058416914939881,0.0,0.0
1355,2018-06-03,10499.54,840.927412109375,19.80975997924805,0.9128387784957886,0.3102894449234009,0.0,0.005018399897962809,0.0,0.0,0.0,0.0,0.0,22.09945526123047,170.68,0.0,0.0,0.4927198243141175,0.0,0.4119603157043457,0.0,0.0
1356,2018-06-04,10219.6794921875,806.4595800781251,19.39509574890137,0.8995379924774171,0.2910563158988953,0.0,0.00480351984500885,0.0,0.0,0.0,0.0,0.0,20.712528305053713,163.0680798339844,0.0,0.0,0.4630922365188599,0.0,0.3973348903656006,0.0,0.0
1357,2018-06-05,10381.913281250001,828.6520507812501,21.21504852294922,0.9207404088973999,0.29983512163162235,0.0,0.004969439841806889,0.0,0.0,0.0,0.0,0.0,21.123791809082032,165.51335510253907,0.0,0.0,0.4572197580337525,0.0,0.40026569843292237,0.0,0.0
1358,2018-06-06,10409.412773437502,825.6886718750001,23.456599273681643,0.9177239179611206,0.2933805549144745,0.0,0.005150319952517748,0.0,0.0,0.0,0.0,0.0,20.737144012451175,164.80887817382813,0.0,0.0,0.4486150336265564,0.0,0.4056458449363709,0.0,0.0
1359,2018-06-07,10442.40671875,823.0543359375,22.117815551757815,0.9222540855407716,0.28712183475494385,0.0,0.005075520016252995,0.0,0.0,0.0,0.0,0.0,20.738775634765627,165.13936340332032,0.0,0.0,0.4172071957588196,0.0,0.40012015104293824,0.0,0.0
1360,2018-06-08,10369.89109375,817.464755859375,22.13236785888672,0.917106466293335,0.2792868781089783,0.0,0.004976239893585444,0.0,0.0,0.0,0.0,0.0,20.955288543701172,163.31423950195312,0.0,0.0,0.39920216083526616,0.0,0.3916296839714051,0.0,0.0
1361,2018-06-09,10243.492773437501,812.6843359375,21.709951477050783,0.8972667884826661,0.2748437511920929,0.0,0.00488647984340787,0.0,0.0,0.0,0.0,0.0,20.614064178466798,160.12775634765626,0.0,0.0,0.4047686290740967,0.0,0.383375837802887,0.0,0.0
1362,2018-06-10,9228.9872265625,716.0114453125001,19.29051239013672,0.7998513650894166,0.24054048895835878,0.0,0.004327520020306111,0.0,0.0,0.0,0.0,0.0,17.18604774475098,145.57983825683596,0.0,0.0,0.3288860726356507,0.0,0.3368148791790009,0.0,0.0
1363,2018-06-11,9393.41109375,725.2662353515625,20.921560134887695,0.8215297794342041,0.24654080271720888,0.0,0.004398239925503731,0.0,0.0,0.0,0.0,0.0,17.568207931518558,146.22175842285156,0.0,0.0,0.3576460099220276,0.0,0.3488155269622803,0.0,0.0
1364,2018-06-12,8952.0094140625,675.7064624023438,20.707632141113283,0.7655889177322388,0.22655559778213502,0.0,0.004201040007174015,0.0,0.0,0.0,0.0,0.0,20.196135406494143,137.0227185058594,0.0,0.0,0.31094495534896854,0.0,0.3150970482826233,0.0,0.0
1365,2018-06-13,8635.863867187501,649.3918237304688,19.841175842285157,0.7271417093276978,0.21815488696098329,0.0,0.003831120040267706,0.0,0.0,0.0,0.0,0.0,18.877479782104494,127.94281555175782,0.0,0.0,0.2917553567886353,0.0,0.30149975657463074,0.0,0.0
1366,2018-06-14,9078.4761328125,706.8491259765625,20.257607879638673,0.7633761596679688,0.23442999124526978,0.0,0.0040038400888443,0.0,0.0,0.0,0.0,0.0,19.12200782775879,137.56943908691406,0.0,0.0,0.3263510310649872,0.0,0.3296993505954743,0.0,0.0
1367,2018-06-15,8780.948906250002,667.7654370117187,20.465416641235354,0.7312814807891846,0.22133591413497927,0.0,0.003945359960198402,0.0,0.0,0.0,0.0,0.0,18.906039657592775,131.47936340332032,0.0,0.0,0.30403751373291016,0.0,0.3185691297054291,0.0,0.0
1368,2018-06-16,8908.217812500001,679.5131176757812,21.50051239013672,0.7273062658309937,0.22162832617759706,0.0,0.003937199898064137,0.0,0.0,0.0,0.0,0.0,19.7356404876709,132.7047247314453,0.0,0.0,0.3019499158859253,0.0,0.31829576730728154,0.0,0.0
1369,2018-06-17,8839.0072265625,680.60927734375,22.547168273925784,0.7183737659454347,0.21947679042816165,0.0,0.003907279986888171,0.0,0.0,0.0,0.0,0.0,19.494239501953125,130.6995361328125,0.0,0.0,0.2910427176952362,0.0,0.3156628024578095,0.0,0.0
1370,2018-06-18,9159.3549609375,705.6917480468751,22.9563916015625,0.7309932231903077,0.22319911122322084,0.0,0.004116719998419285,0.0,0.0,0.0,0.0,0.0,20.5226725769043,134.39384033203126,0.0,0.0,0.28570879697799684,0.0,0.3187445688247681,0.0,0.0
1371,2018-06-19,9207.1183203125,731.6214794921875,22.711456298828125,0.7474845409393311,0.2273715913295746,0.0,0.004124880060553551,0.0,0.0,0.0,0.0,0.0,21.167583618164063,134.41927185058594,0.0,0.0,0.3002403926849365,0.0,0.32002024650573735,0.0,0.0
1372,2018-06-20,9216.107734375,729.3244873046875,21.844182891845705,0.7334289836883545,0.22029959321022036,0.0,0.0041085599362850195,0.0,0.0,0.0,0.0,0.0,23.49223297119141,133.27115966796876,0.0,0.0,0.306790167093277,0.0,0.3157756817340851,0.0,0.0
1373,2018-06-21,9152.446718750001,717.2191259765625,23.19248916625977,0.7272940254211426,0.21563615918159487,0.0,0.004063679911196232,0.0,0.0,0.0,0.0,0.0,23.910159149169925,131.8186785888672,0.0,0.0,0.28951815843582157,0.0,0.31007592678070073,0.0,0.0
1374,2018-06-22,8273.8183203125,633.5111010742188,21.20770362854004,0.6622479200363159,0.19018103122711183,0.0,0.0036284800805151465,0.0,0.0,0.0,0.0,0.0,19.887687454223634,115.70322021484375,0.0,0.0,0.253081032037735,0.0,0.27663352608680725,0.0,0.0
1375,2018-06-23,8380.972773437501,645.3471850585938,21.14963188171387,0.6681462574005127,0.1875004827976227,0.0,0.003591760117560625,0.0,0.0,0.0,0.0,0.0,20.142687454223633,112.34103027343751,0.0,0.0,0.2633776080608368,0.0,0.27678039073944094,0.0,0.0
1376,2018-06-24,8395.5927734375,622.4339160156251,19.648736495971683,0.649236810207367,0.18047608852386476,0.0,0.003413600027561188,0.0,0.0,0.0,0.0,0.0,20.24169631958008,109.85685546875001,0.0,0.0,0.2542438304424286,0.0,0.2633408868312836,0.0,0.0
1377,2018-06-25,8498.885039062501,626.0215966796875,20.29242446899414,0.6551840686798096,0.18396584153175355,0.0,0.003379600085318089,0.0,0.0,0.0,0.0,0.0,21.541039657592776,111.2934197998047,0.0,0.0,0.24438792943954468,0.0,0.2689440762996674,0.0,0.0
1378,2018-06-26,8287.39109375,588.5699243164063,19.203199844360352,0.6201613783836365,0.1714946472644806,0.0,0.003370080012828112,0.0,0.0,0.0,0.0,0.0,20.235032348632814,104.53871093750001,0.0,0.0,0.2322485637664795,0.0,0.25361823201179506,0.0,0.0
1379,2018-06-27,8373.696640625001,601.61638671875,19.108136444091798,0.6397031927108765,0.1733238387107849,0.0,0.003314319904893637,0.0,0.0,0.0,0.0,0.0,20.92210357666016,109.69718994140626,0.0,0.0,0.23391319870948793,0.0,0.2579008758068085,0.0,0.0
1380,2018-06-28,8028.678320312501,574.41638671875,19.20945655822754,0.6099028611183167,0.1622751969099045,0.0,0.0032055200263857845,0.0,0.0,0.0,0.0,0.0,19.776167755126956,101.90453063964844,0.0,0.0,0.22613808631896976,0.0,0.24337335348129274,0.0,0.0
1381,2018-06-29,8456.887734375001,592.9722436523438,19.73169631958008,0.6161887979507447,0.1709791922569275,0.0,0.0033007201179862024,0.0,0.0,0.0,0.0,0.0,20.76447952270508,107.12570129394533,0.0,0.0,0.24625791549682619,0.0,0.2539256000518799,0.0,0.0
1382,2018-06-30,8709.44,619.0447900390625,19.933927993774414,0.6340931940078736,0.18723255157470706,0.0,0.003398639913648367,0.0,0.0,0.0,0.0,0.0,21.893689270019532,110.66864074707033,0.0,0.0,0.308201847076416,0.0,0.2630579996109009,0.0,0.0
1383,2018-07-01,8684.714960937501,617.3284790039063,19.589576568603515,0.6274468946456909,0.1934028732776642,0.0,0.0033850401267409326,0.0,0.0,0.0,0.0,0.0,21.716344375610355,109.13033996582033,0.0,0.0,0.30083200573921204,0.0,0.2700592708587647,0.0,0.0
